ID,Date,Day,Site,Sample,DayTime,Flower,Bee,Family,Genus,Species,CaptureTime
1613,7/13/2021,194,6,5,3,Polygonum douglasii,Anthophora,Apidae,Anthophora,sp.,2
764,6/17/2021,168,3,3,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,21
1190,6/30/2021,181,5,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,2
1037,6/20/2021,171,6,3,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,23
1383,7/1/2021,182,6,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,7
1384,7/1/2021,182,6,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,7
846,6/18/2021,169,7,3,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,22
847,6/18/2021,169,7,3,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,23
848,6/18/2021,169,7,3,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,24
876,6/18/2021,169,7,3,2,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,6
929,6/18/2021,169,8,3,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,4
930,6/18/2021,169,8,3,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,22
950,6/18/2021,169,8,3,2,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,1
969,6/18/2021,169,8,3,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,15
1294,6/30/2021,181,8,4,1,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,1
1303,6/30/2021,181,8,4,2,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,1
1304,6/30/2021,181,8,4,2,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,9
1305,6/30/2021,181,8,4,2,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,9
1335,6/30/2021,181,8,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,1
1336,6/30/2021,181,8,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,3
1337,6/30/2021,181,8,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,18
1338,6/30/2021,181,8,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,9
1339,6/30/2021,181,8,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,19
1340,6/30/2021,181,8,4,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,2
1877,7/14/2021,195,8,5,3,Potentilla fissa,Andrena,Andrenidae,Andrena,sp.,15
1191,6/30/2021,181,5,4,3,Potentilla fissa,Anthophora bomboides,Apidae,Anthophora,bomboides,23
970,6/18/2021,169,8,3,3,Potentilla fissa,Anthophora bomboides,Apidae,Anthophora,bomboides,23
1000,6/20/2021,171,5,3,2,Potentilla fissa,Ashmeadiella,Megachilidae,Ashmeadiella,sp.,29
699,6/16/2021,167,1,3,3,Potentilla fissa,Augochlorella aurata,Halictidae,Augochlorella,aurata,15
1197,6/30/2021,181,5,4,3,Potentilla fissa,Bombus bifarius,Apidae,Bombus,bifarius,14
1198,6/30/2021,181,5,4,3,Potentilla fissa,Bombus bifarius,Apidae,Bombus,bifarius,15
1284,6/30/2021,181,7,4,3,Potentilla fissa,Bombus centralis,Apidae,Bombus,centralis,21
1366,7/1/2021,182,6,4,2,Potentilla fissa,Ceratina,Apidae,Ceratina,sp.,23
1348,6/30/2021,181,8,4,3,Potentilla fissa,Ceratina,Apidae,Ceratina,sp.,19
1211,6/30/2021,181,5,4,3,Potentilla fissa,Ceratina,Apidae,Ceratina,sp. ,11
1212,6/30/2021,181,5,4,3,Potentilla fissa,Ceratina,Apidae,Ceratina,sp. ,14
708,6/16/2021,167,1,3,3,Potentilla fissa,Epeolus,Apidae,Epeolus,sp.,14
1372,7/1/2021,182,6,4,2,Potentilla fissa,Hylaeus,Colletidae,Hylaeus,sp. ,18
1398,7/1/2021,182,6,4,3,Potentilla fissa,Hylaeus,Colletidae,Hylaeus,sp. ,6
1349,6/30/2021,181,8,4,3,Potentilla fissa,Hylaeus,Colletidae,Hylaeus,sp. ,12
709,6/16/2021,167,1,3,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,15
776,6/17/2021,168,3,3,1,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,6
1001,6/20/2021,171,5,3,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,3
1002,6/20/2021,171,5,3,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,14
1008,6/20/2021,171,5,3,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,29
1213,6/30/2021,181,5,4,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
1521,7/13/2021,194,5,5,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,7
1019,6/20/2021,171,6,3,1,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
1020,6/20/2021,171,6,3,1,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,4
1030,6/20/2021,171,6,3,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,26
1359,7/1/2021,182,6,4,1,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,29
1373,7/1/2021,182,6,4,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
1400,7/1/2021,182,6,4,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,8
1401,7/1/2021,182,6,4,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,8
857,6/18/2021,169,7,3,1,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,22
882,6/18/2021,169,7,3,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,17
904,6/18/2021,169,7,3,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
905,6/18/2021,169,7,3,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,7
906,6/18/2021,169,7,3,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,11
940,6/18/2021,169,8,3,1,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
953,6/18/2021,169,8,3,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,29
976,6/18/2021,169,8,3,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,13
1328,6/30/2021,181,8,4,2,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,9
1351,6/30/2021,181,8,4,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,3
1352,6/30/2021,181,8,4,3,Potentilla fissa,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,28
1012,6/20/2021,171,5,3,3,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,13
1402,7/1/2021,182,6,4,3,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,6
909,6/18/2021,169,7,3,3,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,11
910,6/18/2021,169,7,3,3,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,21
954,6/18/2021,169,8,3,2,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,13
955,6/18/2021,169,8,3,2,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,16
956,6/18/2021,169,8,3,2,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,29
1329,6/30/2021,181,8,4,2,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,22
1353,6/30/2021,181,8,4,3,Potentilla fissa,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,4
333,6/2/2021,153,7,2,3,Potentilla fissa,Melissodes,Apidae,Melissodes,sp. ,18
959,6/18/2021,169,8,3,2,Potentilla fissa,Melissodes,Apidae,Melissodes,sp. ,2
960,6/18/2021,169,8,3,2,Potentilla fissa,Melissodes,Apidae,Melissodes,sp. ,29
961,6/18/2021,169,8,3,2,Potentilla fissa,Melissodes,Apidae,Melissodes,sp. ,2
982,6/18/2021,169,8,3,3,Potentilla fissa,Melissodes,Apidae,Melissodes,sp. ,1
983,6/18/2021,169,8,3,3,Potentilla fissa,Melissodes,Apidae,Melissodes,sp. ,29
867,6/18/2021,169,7,3,1,Potentilla fissa,Osmia,Megachilidae,Osmia,sp. ,22
887,6/18/2021,169,7,3,2,Potentilla fissa,Osmia,Megachilidae,Osmia,sp. ,6
2331,7/16/2021,197,2,5,3,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,3
2332,7/16/2021,197,2,5,3,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,21
2032,7/15/2021,196,4,5,3,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,11
2033,7/15/2021,196,4,5,3,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,11
2034,7/15/2021,196,4,5,3,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,11
1446,7/13/2021,194,5,5,2,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,4
1447,7/13/2021,194,5,5,2,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,16
1448,7/13/2021,194,5,5,2,Potentilla gracilis,Andrena,Andrenidae,Andrena,sp.,22
2377,7/16/2021,197,2,5,3,Potentilla gracilis,Bombus centralis,Apidae,Bombus,centralis,3
1461,7/13/2021,194,5,5,2,Potentilla gracilis,Bombus centralis,Apidae,Bombus,centralis,4
1963,7/15/2021,196,3,5,3,Potentilla gracilis,Bombus insularis,Apidae,Bombus,insularis,16
5121,8/12/2021,224,4,7,3,Potentilla gracilis,Bombus bifarius,Apidae,Bombus,bifarius,12
2566,7/26/2021,207,4,6,1,Potentilla gracilis,Ceratina,Apidae,Ceratina,sp.,15
1368,7/1/2021,182,6,4,2,Potentilla gracilis,Colletes,Colletidae,Colletes,sp. ,14
1369,7/1/2021,182,6,4,2,Potentilla gracilis,Colletes,Colletidae,Colletes,sp. ,14
1943,7/15/2021,196,3,5,2,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,2
1944,7/15/2021,196,3,5,2,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,2
2474,7/26/2021,207,3,6,2,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,28
2387,7/16/2021,197,2,5,3,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,3
2388,7/16/2021,197,2,5,3,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,21
2389,7/16/2021,197,2,5,3,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,4
4786,8/12/2021,224,3,7,1,Potentilla gracilis,Hylaeus,Colletidae,Hylaeus,sp. ,4
2390,7/16/2021,197,2,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,4
2013,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,11
2014,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2015,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2016,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2017,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2018,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2019,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2020,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2021,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2022,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2023,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2024,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2025,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2026,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2027,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2028,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2029,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2030,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2031,7/15/2021,196,4,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,19
2072,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,10
2073,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,10
2074,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,10
2075,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,11
2076,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,11
2077,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,12
2078,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,21
2079,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,21
2080,7/15/2021,196,4,5,3,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,22
1475,7/13/2021,194,5,5,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,22
1374,7/1/2021,182,6,4,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,10
1375,7/1/2021,182,6,4,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,13
1376,7/1/2021,182,6,4,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,15
1049,6/28/2021,179,3,4,2,Potentilla gracilis,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,5
1404,7/1/2021,182,6,4,3,Potentilla gracilis,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,24
1407,7/13/2021,194,5,5,1,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,10
1408,7/13/2021,194,5,5,1,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,1
1409,7/13/2021,194,5,5,1,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,5
1410,7/13/2021,194,5,5,1,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,23
1449,7/13/2021,194,5,5,2,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,26
1450,7/13/2021,194,5,5,2,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,26
1451,7/13/2021,194,5,5,2,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,26
1486,7/13/2021,194,5,5,3,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,14
1487,7/13/2021,194,5,5,3,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,14
1488,7/13/2021,194,5,5,3,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,27
3022,7/28/2021,209,5,6,1,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,15
1568,7/13/2021,194,6,5,2,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,6
3283,7/28/2021,209,6,6,1,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,22
3450,7/28/2021,209,6,6,3,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,18
3451,7/28/2021,209,6,6,3,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,18
3452,7/28/2021,209,6,6,3,Potentilla hippiana,Andrena,Andrenidae,Andrena,sp.,19
3458,7/28/2021,209,6,6,3,Potentilla hippiana,Apis mellifera,Apidae,Apis,mellifera,19
3459,7/28/2021,209,6,6,3,Potentilla hippiana,Apis mellifera,Apidae,Apis,mellifera,24
3136,7/28/2021,209,5,6,2,Potentilla hippiana,Augochlorella aurata,Halictidae,Augochlorella,aurata,3
3315,7/28/2021,209,6,6,1,Potentilla hippiana,Bombus appositus,Apidae,Bombus,appositus,8
2876,7/27/2021,208,2,6,1,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,26
3334,7/28/2021,209,6,6,1,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,22
3396,7/28/2021,209,6,6,2,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,26
3484,7/28/2021,209,6,6,3,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,25
4049,8/11/2021,223,6,7,1,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,29
4128,8/11/2021,223,6,7,2,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,29
3713,7/29/2021,210,8,6,1,Potentilla hippiana,Bombus bifarius,Apidae,Bombus,bifarius,5
1462,7/13/2021,194,5,5,2,Potentilla hippiana,Bombus centralis,Apidae,Bombus,centralis,7
3097,7/28/2021,209,5,6,1,Potentilla hippiana,Bombus centralis,Apidae,Bombus,centralis,14
3351,7/28/2021,209,6,6,1,Potentilla hippiana,Bombus centralis,Apidae,Bombus,centralis,8
3352,7/28/2021,209,6,6,1,Potentilla hippiana,Bombus centralis,Apidae,Bombus,centralis,22
1649,7/13/2021,194,6,5,3,Potentilla hippiana,Dufourea,Halictidae,Dufourea,sp.,25
1650,7/13/2021,194,6,5,3,Potentilla hippiana,Dufourea,Halictidae,Dufourea,sp.,25
1473,7/13/2021,194,5,5,2,Potentilla hippiana,Halictus,Halictidae,Halictus,sp.,26
3363,7/28/2021,209,6,6,1,Potentilla hippiana,Halictus,Halictidae,Halictus,sp.,1
3364,7/28/2021,209,6,6,1,Potentilla hippiana,Halictus,Halictidae,Halictus,sp.,22
2273,7/16/2021,197,2,5,1,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,3
2274,7/16/2021,197,2,5,1,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,7
2320,7/16/2021,197,2,5,2,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,3
2321,7/16/2021,197,2,5,2,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,17
3015,7/27/2021,208,2,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,1
2529,7/26/2021,207,3,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,11
2530,7/26/2021,207,3,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,12
2531,7/26/2021,207,3,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,12
1990,7/15/2021,196,4,5,1,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,1
3442,7/28/2021,209,6,6,2,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,2
3443,7/28/2021,209,6,6,2,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,9
3520,7/28/2021,209,6,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,4
3521,7/28/2021,209,6,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,23
3522,7/28/2021,209,6,6,3,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,24
4152,8/11/2021,223,6,7,2,Potentilla hippiana,Hylaeus,Colletidae,Hylaeus,sp. ,24
2081,7/15/2021,196,4,5,3,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,2
2082,7/15/2021,196,4,5,3,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,2
1441,7/13/2021,194,5,5,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
1442,7/13/2021,194,5,5,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,1
1443,7/13/2021,194,5,5,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,24
3132,7/28/2021,209,5,6,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,14
4291,8/11/2021,223,7,7,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,15
1811,7/14/2021,195,8,5,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,24
1812,7/14/2021,195,8,5,1,Potentilla hippiana,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,26
1444,7/13/2021,194,5,5,1,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,5
1445,7/13/2021,194,5,5,1,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,23
1476,7/13/2021,194,5,5,2,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,7
1477,7/13/2021,194,5,5,2,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,8
3205,7/28/2021,209,5,6,2,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,1
1611,7/13/2021,194,6,5,2,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,3
3526,7/28/2021,209,6,6,3,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,4
3527,7/28/2021,209,6,6,3,Potentilla hippiana,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,29
1478,7/13/2021,194,5,5,2,Potentilla hippiana,Megachile,Megachilidae,Megachile,sp. ,26
1992,7/15/2021,196,4,5,1,Potentilla hippiana,Melissodes,Apidae,Melissodes,sp. ,27
3365,7/28/2021,209,6,6,1,Potentilla hippiana,Melissodes,Apidae,Melissodes,sp. ,23
3529,7/28/2021,209,6,6,3,Potentilla hippiana,Melissodes,Apidae,Melissodes,sp. ,17
1482,7/13/2021,194,5,5,2,Potentilla hippiana,Osmia,Megachilidae,Osmia,sp. ,7
1483,7/13/2021,194,5,5,2,Potentilla hippiana,Osmia,Megachilidae,Osmia,sp. ,26
1484,7/13/2021,194,5,5,2,Potentilla hippiana,Osmia,Megachilidae,Osmia,sp. ,27
3367,7/28/2021,209,6,6,1,Potentilla hippiana,Osmia,Megachilidae,Osmia,sp. ,22
3531,7/28/2021,209,6,6,3,Potentilla hippiana,Osmia,Megachilidae,Osmia,sp. ,19
1301,6/30/2021,181,8,4,1,Potentilla pensylvanica,Hoplitis albifrons,Megachilidae,Hoplitis,albifrons,6
1086,6/28/2021,179,4,4,3,Potentilla pensylvanica,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,26
1969,7/15/2021,196,3,5,3,Potentilla pensylvanica,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,2
1970,7/15/2021,196,3,5,3,Potentilla pensylvanica,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,17
412,6/3/2021,154,1,2,2,Potentilla pulcherrima,Andrena,Andrenidae,Andrena,sp.,16
448,6/3/2021,154,1,2,3,Potentilla pulcherrima,Andrena,Andrenidae,Andrena,sp.,6
449,6/3/2021,154,1,2,3,Potentilla pulcherrima,Andrena,Andrenidae,Andrena,sp.,7
439,6/3/2021,154,1,2,2,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,12
440,6/3/2021,154,1,2,2,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,15
441,6/3/2021,154,1,2,2,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,17
442,6/3/2021,154,1,2,2,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,22
466,6/3/2021,154,1,2,3,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,7
467,6/3/2021,154,1,2,3,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,8
468,6/3/2021,154,1,2,3,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,26
469,6/3/2021,154,1,2,3,Potentilla pulcherrima,Lasioglossum (Dialictus),Halictidae,Lasioglossum (Dialictus),sp. ,27
471,6/3/2021,154,1,2,3,Potentilla pulcherrima,Lasioglossum (Sensu stricto),Halictidae,Lasioglossum (Sensu stricto),sp. ,7
479,6/3/2021,154,1,2,3,Potentilla pulcherrima,Sphecodes,Halictidae,Sphecodes,sp. ,8
480,6/3/2021,154,1,2,3,Potentilla pulcherrima,Sphecodes,Halictidae,Sphecodes,sp. ,26
104,5/25/2021,145,1,1,2,Pulsatilla nuttalliana,Andrena,Andrenidae,Andrena,sp.,30
